"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Value","Flag Codes","Flags"
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2002","2002",275373,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2003","2003",275072,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2004","2004",275265,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2005","2005",276826,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2006","2006",272274,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2007","2007",274150,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2008","2008",274009,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2009","2009",276519,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2010","2010",278695,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2011","2011",278490,,
"AUS","Australia","1010","10 years","90","Total males+females","90","All population","2012","2012",271416,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2002","2002",1366916,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2003","2003",1379457,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2004","2004",1387485,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2005","2005",1394031,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2006","2006",1390910,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2007","2007",1400485,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2008","2008",1402314,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2009","2009",1404996,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2010","2010",1403778,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2011","2011",1405184,,
"AUS","Australia","1014","10-14 years","90","Total males+females","90","All population","2012","2012",1382636,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2002","2002",276967,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2003","2003",276936,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2004","2004",276463,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2005","2005",277048,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2006","2006",278557,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2007","2007",276447,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2008","2008",277269,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2009","2009",277107,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2010","2010",278877,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2011","2011",280580,,
"AUS","Australia","1111","11 years","90","Total males+females","90","All population","2012","2012",276035,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2002","2002",274433,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2003","2003",278678,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2004","2004",278380,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2005","2005",278225,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2006","2006",278623,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2007","2007",282966,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2008","2008",279371,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2009","2009",280247,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2010","2010",279518,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2011","2011",280751,,
"AUS","Australia","1212","12 years","90","Total males+females","90","All population","2012","2012",277312,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2002","2002",271269,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2003","2003",275986,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2004","2004",280212,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2005","2005",280095,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2006","2006",279777,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2007","2007",282636,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2008","2008",286061,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2009","2009",282223,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2010","2010",282344,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2011","2011",281262,,
"AUS","Australia","1313","13 years","90","Total males+females","90","All population","2012","2012",278628,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2002","2002",268874,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2003","2003",272785,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2004","2004",277165,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2005","2005",281837,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2006","2006",281679,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2007","2007",284286,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2008","2008",285604,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2009","2009",288900,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2010","2010",284344,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2011","2011",284101,,
"AUS","Australia","1414","14 years","90","Total males+females","90","All population","2012","2012",279245,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2002","2002",269093,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2003","2003",270115,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2004","2004",274025,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2005","2005",278689,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2006","2006",283697,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2007","2007",286334,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2008","2008",287507,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2009","2009",289283,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2010","2010",291967,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2011","2011",287139,,
"AUS","Australia","1515","15 years","90","Total males+females","90","All population","2012","2012",283510,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2002","2002",1360105,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2003","2003",1364134,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2004","2004",1370457,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2005","2005",1381079,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2006","2006",1405419,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2007","2007",1440281,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2008","2008",1471149,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2009","2009",1493798,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2010","2010",1501010,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2011","2011",1492373,,
"AUS","Australia","1519","15-19 years","90","Total males+females","90","All population","2012","2012",1460188,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2002","2002",271787,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2003","2003",270101,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2004","2004",271079,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2005","2005",275995,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2006","2006",281095,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2007","2007",289083,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2008","2008",290232,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2009","2009",291755,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2010","2010",293191,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2011","2011",294996,,
"AUS","Australia","1616","16 years","90","Total males+females","90","All population","2012","2012",286091,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2002","2002",273072,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2003","2003",273416,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2004","2004",271414,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2005","2005",273534,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2006","2006",279847,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2007","2007",290742,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2008","2008",294942,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2009","2009",296357,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2010","2010",297283,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2011","2011",297287,,
"AUS","Australia","1717","17 years","90","Total males+females","90","All population","2012","2012",293667,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2002","2002",271033,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2003","2003",276082,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2004","2004",275409,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2005","2005",274099,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2006","2006",278889,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2007","2007",286577,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2008","2008",299201,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2009","2009",303616,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2010","2010",303322,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2011","2011",302388,,
"AUS","Australia","1818","18 years","90","Total males+females","90","All population","2012","2012",295441,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2002","2002",275120,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2003","2003",274420,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2004","2004",278530,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2005","2005",278762,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2006","2006",281891,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2007","2007",287545,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2008","2008",299267,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2009","2009",312787,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2010","2010",315247,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2011","2011",310563,,
"AUS","Australia","1919","19 years","90","Total males+females","90","All population","2012","2012",301479,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2002","2002",273005,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2003","2003",279130,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2004","2004",277495,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2005","2005",282503,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2006","2006",287412,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2007","2007",289704,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2008","2008",297606,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2009","2009",311335,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2010","2010",326160,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2011","2011",322501,,
"AUS","Australia","2020","20 years","90","Total males+females","90","All population","2012","2012",307570,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2002","2002",1329192,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2003","2003",1364044,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2004","2004",1392312,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2005","2005",1420591,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2006","2006",1453429,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2007","2007",1494136,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2008","2008",1530590,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2009","2009",1581787,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2010","2010",1649659,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2011","2011",1658472,,
"AUS","Australia","2024","20-24 years","90","Total males+females","90","All population","2012","2012",1622424,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2002","2002",271148,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2003","2003",277186,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2004","2004",282823,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2005","2005",281764,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2006","2006",290755,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2007","2007",297139,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2008","2008",300354,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2009","2009",309853,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2010","2010",326002,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2011","2011",332974,,
"AUS","Australia","2121","21 years","90","Total males+females","90","All population","2012","2012",319340,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2002","2002",263774,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2003","2003",275169,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2004","2004",281026,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2005","2005",287101,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2006","2006",289308,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2007","2007",301853,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2008","2008",307426,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2009","2009",313390,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2010","2010",326959,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2011","2011",332770,,
"AUS","Australia","2222","22 years","90","Total males+females","90","All population","2012","2012",330868,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2002","2002",260343,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2003","2003",267695,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2004","2004",279432,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2005","2005",285984,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2006","2006",294412,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2007","2007",301581,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2008","2008",312494,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2009","2009",321424,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2010","2010",331749,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2011","2011",334196,,
"AUS","Australia","2323","23 years","90","Total males+females","90","All population","2012","2012",332040,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2002","2002",260922,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2003","2003",264864,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2004","2004",271536,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2005","2005",283239,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2006","2006",291542,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2007","2007",303859,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2008","2008",312710,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2009","2009",325785,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2010","2010",338789,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2011","2011",336031,,
"AUS","Australia","2424","24 years","90","Total males+females","90","All population","2012","2012",332606,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2002","2002",262143,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2003","2003",264611,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2004","2004",268346,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2005","2005",275376,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2006","2006",287663,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2007","2007",299118,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2008","2008",314363,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2009","2009",324205,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2010","2010",339997,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2011","2011",339275,,
"AUS","Australia","2525","25 years","90","Total males+females","90","All population","2012","2012",333183,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2002","2002",1376507,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2003","2003",1361916,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2004","2004",1356280,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2005","2005",1366902,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2006","2006",1391964,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2007","2007",1444461,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2008","2008",1512964,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2009","2009",1584403,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2010","2010",1665263,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2011","2011",1691066,,
"AUS","Australia","2529","25-29 years","90","Total males+females","90","All population","2012","2012",1687846,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2002","2002",266346,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2003","2003",265761,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2004","2004",267740,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2005","2005",272133,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2006","2006",279056,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2007","2007",294247,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2008","2008",308033,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2009","2009",325124,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2010","2010",336841,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2011","2011",341341,,
"AUS","Australia","2626","26 years","90","Total males+females","90","All population","2012","2012",337272,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2002","2002",272712,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2003","2003",269545,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2004","2004",268714,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2005","2005",271010,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2006","2006",275475,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2007","2007",286617,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2008","2008",303110,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2009","2009",318144,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2010","2010",336476,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2011","2011",338970,,
"AUS","Australia","2727","27 years","90","Total males+females","90","All population","2012","2012",339778,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2002","2002",282707,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2003","2003",275915,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2004","2004",272441,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2005","2005",272427,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2006","2006",273956,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2007","2007",283205,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2008","2008",295840,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2009","2009",312191,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2010","2010",329095,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2011","2011",339234,,
"AUS","Australia","2828","28 years","90","Total males+females","90","All population","2012","2012",338051,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2002","2002",292599,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2003","2003",286084,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2004","2004",279039,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2005","2005",275956,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2006","2006",275814,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2007","2007",281274,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2008","2008",291618,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2009","2009",304739,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2010","2010",322854,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2011","2011",332246,,
"AUS","Australia","2929","29 years","90","Total males+females","90","All population","2012","2012",339562,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2002","2002",756108,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2003","2003",748058,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2004","2004",746106,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2005","2005",755547,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2006","2006",773729,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2007","2007",810359,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2008","2008",841986,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2009","2009",873690,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2010","2010",892973,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2011","2011",887085,,
"AUS","Australia","300","Under 3 years","90","Total males+females","90","All population","2012","2012",885939,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2002","2002",257489,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2003","2003",257656,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2004","2004",256001,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2005","2005",249523,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2006","2006",250206,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2007","2007",262002,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2008","2008",267908,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2009","2009",278748,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2010","2010",285852,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2011","2011",296873,,
"AUS","Australia","303","3 years","90","Total males+females","90","All population","2012","2012",299712,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2002","2002",1500806,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2003","2003",1519851,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2004","2004",1520727,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2005","2005",1513690,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2006","2006",1480776,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2007","2007",1468213,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2008","2008",1472985,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2009","2009",1491830,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2010","2010",1534043,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2011","2011",1567777,,
"AUS","Australia","3034","30-34 years","90","Total males+females","90","All population","2012","2012",1584977,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2002","2002",1475528,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2003","2003",1461417,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2004","2004",1461412,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2005","2005",1476028,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2006","2006",1514579,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2007","2007",1564979,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2008","2008",1598345,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2009","2009",1611487,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2010","2010",1616051,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2011","2011",1590705,,
"AUS","Australia","3539","35-39 years","90","Total males+females","90","All population","2012","2012",1554592,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2002","2002",257324,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2003","2003",258903,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2004","2004",259140,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2005","2005",257705,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2006","2006",251230,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2007","2007",260979,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2008","2008",265373,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2009","2009",271170,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2010","2010",282263,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2011","2011",288443,,
"AUS","Australia","404","4 years","90","Total males+females","90","All population","2012","2012",296118,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2002","2002",8614663,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2003","2003",8819746,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2004","2004",9011565,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2005","2005",9201337,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2006","2006",9373996,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2007","2007",9527661,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2008","2008",9719972,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2009","2009",9926976,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2010","2010",10145759,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2011","2011",10359528,,
"AUS","Australia","4099","40 years and over","90","Total males+females","90","All population","2012","2012",10505350,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2002","2002",262773,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2003","2003",258895,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2004","2004",260293,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2005","2005",261101,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2006","2006",259419,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2007","2007",262726,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2008","2008",264620,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2009","2009",268883,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2010","2010",274957,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2011","2011",285278,,
"AUS","Australia","505","5 years","90","Total males+females","90","All population","2012","2012",289024,,
"AUS","Australia","509","5-9 years","90","Total males+females","90","All population","2002","2002",1346341,,
